timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-06T00:32:39,langgraph_pdf_chatbot,a3b0156b-49e2-4733-b8c1-5c059eb8ae8d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.712298622998787,2.078201815233228e-05,3.638118299463541e-06,8.0,34.06361346982907,10.0,1.1576407004443656e-05,5.403754322999901e-05,1.4467503547216943e-05,8.008145378165962e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:33:35,langgraph_pdf_chatbot,a24f70ef-2e88-49d1-957f-34d3a2458ed6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.712064236002334,2.9769599995936028e-05,3.4170546944447546e-06,8.0,30.450937705734702,10.0,1.824047303555644e-05,7.367867005399903e-05,2.279506939444723e-05,0.000114714212484,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:33:56,langgraph_pdf_chatbot,02f6438e-cc60-4c9c-816b-c41b89e45832,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.747686795999471,2.412250521470452e-05,3.5749295935024912e-06,8.0,32.94283523640117,10.0,1.387452864222319e-05,6.173754938999798e-05,1.7341612619444884e-05,9.295369065166606e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:36:41,langgraph_pdf_chatbot,735e83df-b0d8-498b-a781-14956bb85758,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.99324198600516,2.064484019653588e-05,3.44468657276708e-06,8.0,31.314007468833527,10.0,1.2198309062223416e-05,5.210754168600076e-05,1.5247001333328726e-05,7.95528520815529e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:38:08,langgraph_pdf_chatbot,6c6efe19-6972-412d-ac5c-b40c76d76884,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.463657154003158,2.351778110771212e-05,3.6384635736978665e-06,8.0,33.895074017752755,10.0,1.3242546851122624e-05,6.083115977599876e-05,1.6549739422225685e-05,9.062344604934708e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:38:53,langgraph_pdf_chatbot,0aba7b30-294e-4e16-97d1-ccb81e1c18ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.30500327199843,3.605232899799402e-05,3.189059581016902e-06,8.0,27.0444772071794,10.0,2.400475625110428e-05,8.491840126799953e-05,3.000093046943625e-05,0.0001389240879885,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:39:21,langgraph_pdf_chatbot,87d3d7ae-0882-4769-be8b-1e79a5c0568f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.6783632939987,3.064020493949742e-05,3.530643267802106e-06,8.0,32.02271586561691,10.0,1.816997645555401e-05,7.718756175000008e-05,2.271146441667548e-05,0.0001180690026222,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:43:13,langgraph_pdf_chatbot,44609e39-b81a-4507-9e76-c83db80dc358,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.523422210004355,2.352401153779237e-05,3.6060844723059344e-06,8.0,33.41891353790549,10.0,1.3379242417787382e-05,6.0545881769997686e-05,1.672233020833826e-05,9.064745439612334e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:43:38,langgraph_pdf_chatbot,b57f8f44-ad72-4328-ab93-8733e63f7178,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.450285285005521,1.586693866853898e-05,3.5653756225471507e-06,8.0,33.536942618175345,10.0,8.766014235556617e-06,4.142142202600077e-05,1.095424431668006e-05,6.114168057823745e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:45:49,langgraph_pdf_chatbot,c53f4277-4441-4495-9689-859c1085ae80,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.635673529002815,3.801806699694077e-05,3.0087883253454944e-06,8.0,24.458068340519592,10.0,2.696239400889479e-05,8.583673533599928e-05,3.3699735816662724e-05,0.0001464988651615,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:47:54,langgraph_pdf_chatbot,a80ce5f0-b546-486c-a883-fa25641980e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.732120148997637,1.553976276722944e-07,2.0097673688172e-08,8.0,13.610024431512675,10.0,1.606423142665234e-05,2.9226134491999387e-05,2.007914817776408e-05,6.53695140964158e-05,Canada,CAN,quebec,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-71.2,46.8,15.3067626953125,machine,N,1.0
